jacobi,parallel-paw-tiled,1,speed-up,2000,2000,0.043420
jacobi,parallel-non-tiled,1,speed-up,2000,2000,0.043245
jacobi,parallel-paw-tiled,2,speed-up,2000,2000,0.029806
jacobi,parallel-non-tiled,2,speed-up,2000,2000,0.026490
jacobi,parallel-non-tiled,3,speed-up,2000,2000,0.018264
jacobi,parallel-paw-tiled,3,speed-up,2000,2000,0.029857
jacobi,parallel-non-tiled,4,speed-up,2000,2000,0.017801
jacobi,parallel-paw-tiled,4,speed-up,2000,2000,0.030032
jacobi,parallel-non-tiled,5,speed-up,2000,2000,0.011829
jacobi,parallel-paw-tiled,5,speed-up,2000,2000,0.051176
jacobi,parallel-non-tiled,6,speed-up,2000,2000,0.034070
jacobi,parallel-paw-tiled,6,speed-up,2000,2000,0.031056
jacobi,parallel-paw-tiled,7,speed-up,2000,2000,0.030410
jacobi,parallel-non-tiled,7,speed-up,2000,2000,0.024540
jacobi,parallel-non-tiled,8,speed-up,2000,2000,0.023914
jacobi,parallel-paw-tiled,8,speed-up,2000,2000,0.033301
jacobi,parallel-non-tiled,9,speed-up,2000,2000,0.009434
jacobi,parallel-paw-tiled,9,speed-up,2000,2000,0.056626
jacobi,parallel-non-tiled,10,speed-up,2000,2000,0.042337
jacobi,parallel-paw-tiled,10,speed-up,2000,2000,0.061937
jacobi,parallel-non-tiled,11,speed-up,2000,2000,0.026896
jacobi,parallel-paw-tiled,11,speed-up,2000,2000,0.047710
jacobi,parallel-non-tiled,12,speed-up,2000,2000,0.019290
jacobi,parallel-paw-tiled,12,speed-up,2000,2000,0.046600
jacobi,parallel-non-tiled,13,speed-up,2000,2000,0.038269
jacobi,parallel-paw-tiled,13,speed-up,2000,2000,0.043080
jacobi,parallel-non-tiled,14,speed-up,2000,2000,0.025368
jacobi,parallel-paw-tiled,14,speed-up,2000,2000,0.042638
jacobi,parallel-non-tiled,15,speed-up,2000,2000,0.024087
jacobi,parallel-paw-tiled,15,speed-up,2000,2000,0.041928
jacobi,parallel-non-tiled,16,speed-up,2000,2000,0.013709
jacobi,parallel-paw-tiled,16,speed-up,2000,2000,0.040561
jacobi,parallel-non-tiled,17,speed-up,2000,2000,0.022968
jacobi,parallel-paw-tiled,17,speed-up,2000,2000,0.063414
jacobi,parallel-paw-tiled,18,speed-up,2000,2000,0.048486
jacobi,parallel-non-tiled,18,speed-up,2000,2000,0.078211
jacobi,parallel-non-tiled,19,speed-up,2000,2000,0.035778
jacobi,parallel-paw-tiled,19,speed-up,2000,2000,0.052189
jacobi,parallel-non-tiled,20,speed-up,2000,2000,0.020469
jacobi,parallel-paw-tiled,20,speed-up,2000,2000,0.046464
jacobi,parallel-non-tiled,21,speed-up,2000,2000,0.020719
jacobi,parallel-paw-tiled,21,speed-up,2000,2000,0.056215
jacobi,parallel-non-tiled,22,speed-up,2000,2000,0.019573
jacobi,parallel-paw-tiled,22,speed-up,2000,2000,0.043173
jacobi,parallel-non-tiled,23,speed-up,2000,2000,0.016283
jacobi,parallel-paw-tiled,23,speed-up,2000,2000,0.042347
jacobi,parallel-non-tiled,24,speed-up,2000,2000,0.017655
jacobi,parallel-paw-tiled,24,speed-up,2000,2000,0.045266
jacobi,parallel-non-tiled,25,speed-up,2000,2000,0.020341
jacobi,parallel-paw-tiled,25,speed-up,2000,2000,0.032317
jacobi,parallel-non-tiled,26,speed-up,2000,2000,0.031903
jacobi,parallel-paw-tiled,26,speed-up,2000,2000,0.032653
jacobi,parallel-non-tiled,27,speed-up,2000,2000,0.020211
jacobi,parallel-paw-tiled,27,speed-up,2000,2000,0.044807
jacobi,parallel-non-tiled,28,speed-up,2000,2000,0.020331
jacobi,parallel-paw-tiled,28,speed-up,2000,2000,0.056248
jacobi,parallel-non-tiled,29,speed-up,2000,2000,0.010511
jacobi,parallel-paw-tiled,29,speed-up,2000,2000,0.048521
jacobi,parallel-non-tiled,30,speed-up,2000,2000,0.016738
jacobi,parallel-paw-tiled,30,speed-up,2000,2000,0.032579
jacobi,parallel-non-tiled,31,speed-up,2000,2000,0.009973
jacobi,parallel-paw-tiled,31,speed-up,2000,2000,0.047295
jacobi,parallel-non-tiled,32,speed-up,2000,2000,0.019598
jacobi,parallel-paw-tiled,32,speed-up,2000,2000,0.048354
