jacobi,parallel-paw-tiled,1,speed-up,2000,2000,0.043703
jacobi,parallel-non-tiled,1,speed-up,2000,2000,0.043588
jacobi,parallel-non-tiled,2,speed-up,2000,2000,0.025241
jacobi,parallel-paw-tiled,2,speed-up,2000,2000,0.030217
jacobi,parallel-non-tiled,3,speed-up,2000,2000,0.019236
jacobi,parallel-paw-tiled,3,speed-up,2000,2000,0.029732
jacobi,parallel-non-tiled,4,speed-up,2000,2000,0.015111
jacobi,parallel-paw-tiled,4,speed-up,2000,2000,0.030558
jacobi,parallel-non-tiled,5,speed-up,2000,2000,0.011423
jacobi,parallel-paw-tiled,5,speed-up,2000,2000,0.052708
jacobi,parallel-non-tiled,6,speed-up,2000,2000,0.026979
jacobi,parallel-paw-tiled,6,speed-up,2000,2000,0.031003
jacobi,parallel-non-tiled,7,speed-up,2000,2000,0.033578
jacobi,parallel-paw-tiled,7,speed-up,2000,2000,0.043807
jacobi,parallel-non-tiled,8,speed-up,2000,2000,0.037024
jacobi,parallel-paw-tiled,8,speed-up,2000,2000,0.045417
jacobi,parallel-paw-tiled,9,speed-up,2000,2000,0.043693
jacobi,parallel-non-tiled,9,speed-up,2000,2000,0.076270
jacobi,parallel-non-tiled,10,speed-up,2000,2000,0.016015
jacobi,parallel-paw-tiled,10,speed-up,2000,2000,0.052659
jacobi,parallel-non-tiled,11,speed-up,2000,2000,0.016434
jacobi,parallel-paw-tiled,11,speed-up,2000,2000,0.049662
jacobi,parallel-non-tiled,12,speed-up,2000,2000,0.029245
jacobi,parallel-paw-tiled,12,speed-up,2000,2000,0.043727
jacobi,parallel-non-tiled,13,speed-up,2000,2000,0.024794
jacobi,parallel-paw-tiled,13,speed-up,2000,2000,0.047427
jacobi,parallel-non-tiled,14,speed-up,2000,2000,0.025642
jacobi,parallel-paw-tiled,14,speed-up,2000,2000,0.043492
jacobi,parallel-non-tiled,15,speed-up,2000,2000,0.026836
jacobi,parallel-paw-tiled,15,speed-up,2000,2000,0.043990
jacobi,parallel-non-tiled,16,speed-up,2000,2000,0.026352
jacobi,parallel-paw-tiled,16,speed-up,2000,2000,0.043289
jacobi,parallel-non-tiled,17,speed-up,2000,2000,0.037014
jacobi,parallel-paw-tiled,17,speed-up,2000,2000,0.087866
jacobi,parallel-non-tiled,18,speed-up,2000,2000,0.035264
jacobi,parallel-paw-tiled,18,speed-up,2000,2000,0.051603
jacobi,parallel-non-tiled,19,speed-up,2000,2000,0.033695
jacobi,parallel-paw-tiled,19,speed-up,2000,2000,0.047787
jacobi,parallel-non-tiled,20,speed-up,2000,2000,0.017232
jacobi,parallel-paw-tiled,20,speed-up,2000,2000,0.047951
jacobi,parallel-non-tiled,21,speed-up,2000,2000,0.019780
jacobi,parallel-paw-tiled,21,speed-up,2000,2000,0.043931
jacobi,parallel-non-tiled,22,speed-up,2000,2000,0.020708
jacobi,parallel-paw-tiled,22,speed-up,2000,2000,0.038781
jacobi,parallel-non-tiled,23,speed-up,2000,2000,0.020518
jacobi,parallel-paw-tiled,23,speed-up,2000,2000,0.032696
jacobi,parallel-non-tiled,24,speed-up,2000,2000,0.021181
jacobi,parallel-paw-tiled,24,speed-up,2000,2000,0.037388
jacobi,parallel-paw-tiled,25,speed-up,2000,2000,0.031332
jacobi,parallel-non-tiled,25,speed-up,2000,2000,0.053111
jacobi,parallel-non-tiled,26,speed-up,2000,2000,0.020925
jacobi,parallel-paw-tiled,26,speed-up,2000,2000,0.048380
jacobi,parallel-non-tiled,27,speed-up,2000,2000,0.020102
jacobi,parallel-paw-tiled,27,speed-up,2000,2000,0.033573
jacobi,parallel-non-tiled,28,speed-up,2000,2000,0.017728
jacobi,parallel-paw-tiled,28,speed-up,2000,2000,0.042687
jacobi,parallel-non-tiled,29,speed-up,2000,2000,0.019513
jacobi,parallel-paw-tiled,29,speed-up,2000,2000,0.042837
jacobi,parallel-non-tiled,30,speed-up,2000,2000,0.017433
jacobi,parallel-paw-tiled,30,speed-up,2000,2000,0.045924
jacobi,parallel-non-tiled,31,speed-up,2000,2000,0.023355
jacobi,parallel-paw-tiled,31,speed-up,2000,2000,0.046876
jacobi,parallel-non-tiled,32,speed-up,2000,2000,0.019340
jacobi,parallel-paw-tiled,32,speed-up,2000,2000,0.038636
