matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,239.316232
matrix-mult,parallel-paw-tiled,1,speed-up,2805,2805,1040,148.481928
matrix-mult,parallel-paw-single-tiled,1,speed-up,2805,2805,1040,236.920363
vector-mult,parallel-non-tiled,1,speed-up,4000,5896,0,0.091218
vector-mult,parallel-paw-tiled,1,speed-up,4000,5896,1040,0.111878
vector-mult,parallel-paw-single-tiled,1,speed-up,4000,5896,1040,0.109067
jacobi,parallel-non-tiled,1,speed-up,4858,4858,0,0.530252
jacobi,parallel-paw-tiled,1,speed-up,4858,4858,1040,0.285833
jacobi,parallel-paw-single-tiled,1,speed-up,4858,4858,1040,0.531527
matrix-mult,parallel-non-tiled-loop-inter,1,speed-up,2805,2805,0,125.070542
matrix-mult,parallel-paw-tiled-loop-inter,1,speed-up,2805,2805,1040,122.428909
matrix-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,2805,2805,1040,122.450714
vector-mult,parallel-non-tiled-loop-inter,1,speed-up,4000,5896,0,0.090922
vector-mult,parallel-paw-tiled-loop-inter,1,speed-up,4000,5896,1040,0.111587
vector-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,4000,5896,1040,0.101775
jacobi,parallel-non-tiled-loop-inter,1,speed-up,4858,4858,0,0.613796
jacobi,parallel-paw-tiled-loop-inter,1,speed-up,4858,4858,1040,0.355552
jacobi,parallel-paw-single-tiled-loop-inter,1,speed-up,4858,4858,1040,0.362584
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,69.696054
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,1040,61.960644
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,1040,98.479287
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.054060
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,1040,0.065536
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,1040,0.062217
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.182567
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,1040,0.132349
jacobi,parallel-paw-single-tiled,4,speed-up,4858,4858,1040,0.230802
matrix-mult,parallel-non-tiled-loop-inter,4,speed-up,2805,2805,0,35.134862
matrix-mult,parallel-paw-tiled-loop-inter,4,speed-up,2805,2805,1040,34.235818
matrix-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,2805,2805,1040,34.096282
vector-mult,parallel-non-tiled-loop-inter,4,speed-up,4000,5896,0,0.054127
vector-mult,parallel-paw-tiled-loop-inter,4,speed-up,4000,5896,1040,0.065381
vector-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,4000,5896,1040,0.078760
jacobi,parallel-non-tiled-loop-inter,4,speed-up,4858,4858,0,0.188241
jacobi,parallel-paw-tiled-loop-inter,4,speed-up,4858,4858,1040,0.138123
jacobi,parallel-paw-single-tiled-loop-inter,4,speed-up,4858,4858,1040,0.138309
matrix-mult,parallel-non-tiled,7,speed-up,2805,2805,0,46.658115
matrix-mult,parallel-paw-tiled,7,speed-up,2805,2805,1040,61.462952
matrix-mult,parallel-paw-single-tiled,7,speed-up,2805,2805,1040,98.548246
vector-mult,parallel-non-tiled,7,speed-up,4000,5896,0,0.033673
vector-mult,parallel-paw-tiled,7,speed-up,4000,5896,1040,0.065725
vector-mult,parallel-paw-single-tiled,7,speed-up,4000,5896,1040,0.039154
jacobi,parallel-non-tiled,7,speed-up,4858,4858,0,0.117812
jacobi,parallel-paw-tiled,7,speed-up,4858,4858,1040,0.115550
jacobi,parallel-paw-single-tiled,7,speed-up,4858,4858,1040,0.162041
matrix-mult,parallel-non-tiled-loop-inter,7,speed-up,2805,2805,0,22.193232
matrix-mult,parallel-paw-tiled-loop-inter,7,speed-up,2805,2805,1040,21.590273
matrix-mult,parallel-paw-single-tiled-loop-inter,7,speed-up,2805,2805,1040,21.629067
vector-mult,parallel-non-tiled-loop-inter,7,speed-up,4000,5896,0,0.033666
vector-mult,parallel-paw-tiled-loop-inter,7,speed-up,4000,5896,1040,0.065849
vector-mult,parallel-paw-single-tiled-loop-inter,7,speed-up,4000,5896,1040,0.044575
jacobi,parallel-non-tiled-loop-inter,7,speed-up,4858,4858,0,0.118285
jacobi,parallel-paw-tiled-loop-inter,7,speed-up,4858,4858,1040,0.088241
jacobi,parallel-paw-single-tiled-loop-inter,7,speed-up,4858,4858,1040,0.088226
matrix-mult,parallel-non-tiled,10,speed-up,2805,2805,0,33.614595
matrix-mult,parallel-paw-tiled,10,speed-up,2805,2805,1040,61.461860
matrix-mult,parallel-paw-single-tiled,10,speed-up,2805,2805,1040,98.139048
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
srun: error: Unable to create step for job 15429346: Job/step already completing or completed
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,250.659231
matrix-mult,parallel-paw-tiled,1,speed-up,2805,2805,1104,153.827968
matrix-mult,parallel-paw-single-tiled,1,speed-up,2805,2805,1104,242.377918
vector-mult,parallel-non-tiled,1,speed-up,4000,5896,0,0.096708
vector-mult,parallel-paw-tiled,1,speed-up,4000,5896,1104,0.110899
vector-mult,parallel-paw-single-tiled,1,speed-up,4000,5896,1104,0.108783
jacobi,parallel-non-tiled,1,speed-up,4858,4858,0,0.529650
jacobi,parallel-paw-tiled,1,speed-up,4858,4858,1104,0.287149
jacobi,parallel-paw-single-tiled,1,speed-up,4858,4858,1104,0.527258
matrix-mult,parallel-non-tiled-loop-inter,1,speed-up,2805,2805,0,131.019470
matrix-mult,parallel-paw-tiled-loop-inter,1,speed-up,2805,2805,1104,129.081818
matrix-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,2805,2805,1104,129.906082
vector-mult,parallel-non-tiled-loop-inter,1,speed-up,4000,5896,0,0.091245
vector-mult,parallel-paw-tiled-loop-inter,1,speed-up,4000,5896,1104,0.110997
vector-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,4000,5896,1104,0.102037
jacobi,parallel-non-tiled-loop-inter,1,speed-up,4858,4858,0,0.605993
jacobi,parallel-paw-tiled-loop-inter,1,speed-up,4858,4858,1104,0.348917
jacobi,parallel-paw-single-tiled-loop-inter,1,speed-up,4858,4858,1104,0.354426
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,70.305776
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,1104,72.726403
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,1104,105.566966
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.053701
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,1104,0.068059
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,1104,0.064389
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.189706
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,1104,0.139215
jacobi,parallel-paw-single-tiled,4,speed-up,4858,4858,1104,0.248015
matrix-mult,parallel-non-tiled-loop-inter,4,speed-up,2805,2805,0,35.544411
matrix-mult,parallel-paw-tiled-loop-inter,4,speed-up,2805,2805,1104,35.205805
matrix-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,2805,2805,1104,34.808912
vector-mult,parallel-non-tiled-loop-inter,4,speed-up,4000,5896,0,0.053771
vector-mult,parallel-paw-tiled-loop-inter,4,speed-up,4000,5896,1104,0.068086
vector-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,4000,5896,1104,0.081504
jacobi,parallel-non-tiled-loop-inter,4,speed-up,4858,4858,0,0.190136
jacobi,parallel-paw-tiled-loop-inter,4,speed-up,4858,4858,1104,0.138084
jacobi,parallel-paw-single-tiled-loop-inter,4,speed-up,4858,4858,1104,0.165247
matrix-mult,parallel-non-tiled,7,speed-up,2805,2805,0,52.754817
matrix-mult,parallel-paw-tiled,7,speed-up,2805,2805,1104,67.445442
matrix-mult,parallel-paw-single-tiled,7,speed-up,2805,2805,1104,108.518521
vector-mult,parallel-non-tiled,7,speed-up,4000,5896,0,0.033295
vector-mult,parallel-paw-tiled,7,speed-up,4000,5896,1104,0.068204
vector-mult,parallel-paw-single-tiled,7,speed-up,4000,5896,1104,0.040065
jacobi,parallel-non-tiled,7,speed-up,4858,4858,0,0.121431
jacobi,parallel-paw-tiled,7,speed-up,4858,4858,1104,0.120020
