matrix-mult,parallel-non-tiled,1,cache-misses,1100,1100,7554000
matrix-mult,parallel-paw-tiled,1,cache-misses,1100,1100,1732377
matrix-mult,parallel-paw-single-tiled,1,cache-misses,1100,1100,70043
vector-mult,parallel-non-tiled,1,cache-misses,1100,1100,1244
vector-mult,parallel-paw-tiled,1,cache-misses,1100,1100,4075
vector-mult,parallel-paw-single-tiled,1,cache-misses,1100,1100,3445
jacobi,parallel-non-tiled,1,cache-misses,1100,1100,3894
jacobi,parallel-paw-tiled,1,cache-misses,1100,1100,35731
jacobi,parallel-paw-single-tiled,1,cache-misses,1100,1100,25977
matrix-mult,parallel-non-tiled,2,cache-misses,1100,1100,718855
matrix-mult,parallel-paw-tiled,2,cache-misses,1100,1100,813289
matrix-mult,parallel-paw-single-tiled,2,cache-misses,1100,1100,2084066
vector-mult,parallel-non-tiled,2,cache-misses,1100,1100,639
vector-mult,parallel-paw-tiled,2,cache-misses,1100,1100,908
vector-mult,parallel-paw-single-tiled,2,cache-misses,1100,1100,1655
jacobi,parallel-non-tiled,2,cache-misses,1100,1100,4755
jacobi,parallel-paw-tiled,2,cache-misses,1100,1100,18314
jacobi,parallel-paw-single-tiled,2,cache-misses,1100,1100,3307
matrix-mult,parallel-non-tiled,3,cache-misses,1100,1100,1040610
matrix-mult,parallel-paw-tiled,3,cache-misses,1100,1100,2132886
matrix-mult,parallel-paw-single-tiled,3,cache-misses,1100,1100,149775
vector-mult,parallel-non-tiled,3,cache-misses,1100,1100,429
vector-mult,parallel-paw-tiled,3,cache-misses,1100,1100,475
vector-mult,parallel-paw-single-tiled,3,cache-misses,1100,1100,576
jacobi,parallel-non-tiled,3,cache-misses,1100,1100,8950
jacobi,parallel-paw-tiled,3,cache-misses,1100,1100,14143
jacobi,parallel-paw-single-tiled,3,cache-misses,1100,1100,1813
matrix-mult,parallel-non-tiled,4,cache-misses,1100,1100,250995
matrix-mult,parallel-paw-tiled,4,cache-misses,1100,1100,264974
matrix-mult,parallel-paw-single-tiled,4,cache-misses,1100,1100,186001
vector-mult,parallel-non-tiled,4,cache-misses,1100,1100,329
vector-mult,parallel-paw-tiled,4,cache-misses,1100,1100,386
vector-mult,parallel-paw-single-tiled,4,cache-misses,1100,1100,447
jacobi,parallel-non-tiled,4,cache-misses,1100,1100,1105
jacobi,parallel-paw-tiled,4,cache-misses,1100,1100,10141
jacobi,parallel-paw-single-tiled,4,cache-misses,1100,1100,2615
matrix-mult,parallel-non-tiled,5,cache-misses,1100,1100,262024
matrix-mult,parallel-paw-tiled,5,cache-misses,1100,1100,271642
matrix-mult,parallel-paw-single-tiled,5,cache-misses,1100,1100,555461
vector-mult,parallel-non-tiled,5,cache-misses,1100,1100,269
vector-mult,parallel-paw-tiled,5,cache-misses,1100,1100,384
vector-mult,parallel-paw-single-tiled,5,cache-misses,1100,1100,366
jacobi,parallel-non-tiled,5,cache-misses,1100,1100,1839
jacobi,parallel-paw-tiled,5,cache-misses,1100,1100,19560
jacobi,parallel-paw-single-tiled,5,cache-misses,1100,1100,12478
matrix-mult,parallel-non-tiled,6,cache-misses,1100,1100,187787
matrix-mult,parallel-paw-tiled,6,cache-misses,1100,1100,158663
matrix-mult,parallel-paw-single-tiled,6,cache-misses,1100,1100,406275
vector-mult,parallel-non-tiled,6,cache-misses,1100,1100,231
vector-mult,parallel-paw-tiled,6,cache-misses,1100,1100,322
vector-mult,parallel-paw-single-tiled,6,cache-misses,1100,1100,319
jacobi,parallel-non-tiled,6,cache-misses,1100,1100,2347
jacobi,parallel-paw-tiled,6,cache-misses,1100,1100,19917
jacobi,parallel-paw-single-tiled,6,cache-misses,1100,1100,8882
matrix-mult,parallel-non-tiled,7,cache-misses,1100,1100,171538
matrix-mult,parallel-paw-tiled,7,cache-misses,1100,1100,452801
matrix-mult,parallel-paw-single-tiled,7,cache-misses,1100,1100,388805
vector-mult,parallel-non-tiled,7,cache-misses,1100,1100,205
vector-mult,parallel-paw-tiled,7,cache-misses,1100,1100,264
vector-mult,parallel-paw-single-tiled,7,cache-misses,1100,1100,348
jacobi,parallel-non-tiled,7,cache-misses,1100,1100,2206
jacobi,parallel-paw-tiled,7,cache-misses,1100,1100,6478
jacobi,parallel-paw-single-tiled,7,cache-misses,1100,1100,2046
matrix-mult,parallel-non-tiled,8,cache-misses,1100,1100,82438
matrix-mult,parallel-paw-tiled,8,cache-misses,1100,1100,80364
matrix-mult,parallel-paw-single-tiled,8,cache-misses,1100,1100,363124
vector-mult,parallel-non-tiled,8,cache-misses,1100,1100,185
vector-mult,parallel-paw-tiled,8,cache-misses,1100,1100,253
vector-mult,parallel-paw-single-tiled,8,cache-misses,1100,1100,251
jacobi,parallel-non-tiled,8,cache-misses,1100,1100,1110
jacobi,parallel-paw-tiled,8,cache-misses,1100,1100,6884
jacobi,parallel-paw-single-tiled,8,cache-misses,1100,1100,2055
matrix-mult,parallel-non-tiled,1,total-instructions,1100,1100,67893113265
matrix-mult,parallel-paw-tiled,1,total-instructions,1100,1100,75694043809
matrix-mult,parallel-paw-single-tiled,1,total-instructions,1100,1100,67653547225
vector-mult,parallel-non-tiled,1,total-instructions,1100,1100,42361313
vector-mult,parallel-paw-tiled,1,total-instructions,1100,1100,49546408
vector-mult,parallel-paw-single-tiled,1,total-instructions,1100,1100,49546408
jacobi,parallel-non-tiled,1,total-instructions,1100,1100,102488736
jacobi,parallel-paw-tiled,1,total-instructions,1100,1100,108708944
jacobi,parallel-paw-single-tiled,1,total-instructions,1100,1100,101938697
matrix-mult,parallel-non-tiled,2,total-instructions,1100,1100,33946564360
matrix-mult,parallel-paw-tiled,2,total-instructions,1100,1100,37847034694
matrix-mult,parallel-paw-single-tiled,2,total-instructions,1100,1100,47221684934
vector-mult,parallel-non-tiled,2,total-instructions,1100,1100,21193016
vector-mult,parallel-paw-tiled,2,total-instructions,1100,1100,24790856
vector-mult,parallel-paw-single-tiled,2,total-instructions,1100,1100,24786575
