matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,253.554205
matrix-mult,parallel-paw-tiled,1,speed-up,2805,2805,16,130.091974
matrix-mult,parallel-paw-single-tiled,1,speed-up,2805,2805,16,226.782550
vector-mult,parallel-non-tiled,1,speed-up,4000,5896,0,0.091114
vector-mult,parallel-paw-tiled,1,speed-up,4000,5896,16,0.109037
vector-mult,parallel-paw-single-tiled,1,speed-up,4000,5896,16,0.128135
jacobi,parallel-non-tiled,1,speed-up,4858,4858,0,0.566629
jacobi,parallel-paw-tiled,1,speed-up,4858,4858,16,0.252579
jacobi,parallel-paw-single-tiled,1,speed-up,4858,4858,16,0.563972
matrix-mult,parallel-non-tiled-loop-inter,1,speed-up,2805,2805,0,129.708030
matrix-mult,parallel-paw-tiled-loop-inter,1,speed-up,2805,2805,16,113.511531
matrix-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,2805,2805,16,148.126237
vector-mult,parallel-non-tiled-loop-inter,1,speed-up,4000,5896,0,0.091328
vector-mult,parallel-paw-tiled-loop-inter,1,speed-up,4000,5896,16,0.128888
vector-mult,parallel-paw-single-tiled-loop-inter,1,speed-up,4000,5896,16,0.120130
jacobi,parallel-non-tiled-loop-inter,1,speed-up,4858,4858,0,0.613133
jacobi,parallel-paw-tiled-loop-inter,1,speed-up,4858,4858,16,0.310969
jacobi,parallel-paw-single-tiled-loop-inter,1,speed-up,4858,4858,16,0.334722
matrix-mult,parallel-non-tiled,4,speed-up,2805,2805,0,69.420338
matrix-mult,parallel-paw-tiled,4,speed-up,2805,2805,16,36.222354
matrix-mult,parallel-paw-single-tiled,4,speed-up,2805,2805,16,66.271254
vector-mult,parallel-non-tiled,4,speed-up,4000,5896,0,0.053552
vector-mult,parallel-paw-tiled,4,speed-up,4000,5896,16,0.059111
vector-mult,parallel-paw-single-tiled,4,speed-up,4000,5896,16,0.062302
jacobi,parallel-non-tiled,4,speed-up,4858,4858,0,0.184131
jacobi,parallel-paw-tiled,4,speed-up,4858,4858,16,0.116512
jacobi,parallel-paw-single-tiled,4,speed-up,4858,4858,16,0.174636
matrix-mult,parallel-non-tiled-loop-inter,4,speed-up,2805,2805,0,36.218251
matrix-mult,parallel-paw-tiled-loop-inter,4,speed-up,2805,2805,16,30.923448
matrix-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,2805,2805,16,41.755215
vector-mult,parallel-non-tiled-loop-inter,4,speed-up,4000,5896,0,0.055498
vector-mult,parallel-paw-tiled-loop-inter,4,speed-up,4000,5896,16,0.061123
vector-mult,parallel-paw-single-tiled-loop-inter,4,speed-up,4000,5896,16,0.065008
jacobi,parallel-non-tiled-loop-inter,4,speed-up,4858,4858,0,0.210195
jacobi,parallel-paw-tiled-loop-inter,4,speed-up,4858,4858,16,0.414437
jacobi,parallel-paw-single-tiled-loop-inter,4,speed-up,4858,4858,16,0.122691
matrix-mult,parallel-non-tiled,7,speed-up,2805,2805,0,46.453546
matrix-mult,parallel-paw-tiled,7,speed-up,2805,2805,16,22.904164
matrix-mult,parallel-paw-single-tiled,7,speed-up,2805,2805,16,43.433356
vector-mult,parallel-non-tiled,7,speed-up,4000,5896,0,0.033596
vector-mult,parallel-paw-tiled,7,speed-up,4000,5896,16,0.036653
vector-mult,parallel-paw-single-tiled,7,speed-up,4000,5896,16,0.038332
jacobi,parallel-non-tiled,7,speed-up,4858,4858,0,0.119948
jacobi,parallel-paw-tiled,7,speed-up,4858,4858,16,0.073062
jacobi,parallel-paw-single-tiled,7,speed-up,4858,4858,16,0.112753
matrix-mult,parallel-non-tiled-loop-inter,7,speed-up,2805,2805,0,21.948050
matrix-mult,parallel-paw-tiled-loop-inter,7,speed-up,2805,2805,16,20.095000
matrix-mult,parallel-paw-single-tiled-loop-inter,7,speed-up,2805,2805,16,26.230777
vector-mult,parallel-non-tiled-loop-inter,7,speed-up,4000,5896,0,0.033505
vector-mult,parallel-paw-tiled-loop-inter,7,speed-up,4000,5896,16,0.036687
vector-mult,parallel-paw-single-tiled-loop-inter,7,speed-up,4000,5896,16,0.041017
jacobi,parallel-non-tiled-loop-inter,7,speed-up,4858,4858,0,0.128970
jacobi,parallel-paw-tiled-loop-inter,7,speed-up,4858,4858,16,0.355294
jacobi,parallel-paw-single-tiled-loop-inter,7,speed-up,4858,4858,16,0.075332
matrix-mult,parallel-non-tiled,1,speed-up,2805,2805,0,244.704324
matrix-mult,parallel-paw-tiled,1,speed-up,2805,2805,80,141.583308
